Sample1.csv,AK,148,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,151,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,154,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,157,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,160,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,163,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,166,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,169,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,172,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,175,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,178,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,181,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,184,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,187,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,190,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,193,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,196,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,199,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,202,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,205,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,208,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AK,211,1.0,1.0,1.0,1.0,1.0
Sample1.csv,AL,1,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,4,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,7,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,10,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,13,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,16,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,19,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,22,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,25,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,28,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,31,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,34,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,37,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,40,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,43,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,46,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,49,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,52,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,55,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,58,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,61,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,64,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,67,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,70,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,73,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,76,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,79,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,82,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,85,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,88,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,91,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,94,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,97,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,100,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,103,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,106,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,109,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,112,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,115,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,118,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,121,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,124,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,127,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,130,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,133,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,136,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,139,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,142,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,145,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,148,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,151,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,154,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,157,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,160,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,163,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,166,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,169,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,172,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,175,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,178,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,181,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,184,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,187,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,190,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,193,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,196,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,199,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,202,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,205,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,208,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AL,211,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AR,1,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,4,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,7,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,10,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,13,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,19,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,22,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,25,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,28,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,31,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,34,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,37,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,40,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,43,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,46,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,49,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,52,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,55,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,58,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,61,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,64,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,67,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,70,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,73,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,76,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,79,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,82,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,85,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,88,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,91,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,94,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,97,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,100,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,103,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,106,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,109,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,112,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,115,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,118,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,121,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,124,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,127,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16
Sample1.csv,AR,130,1.9264671605503323E-16,1.9264671605503323E-16,1.9264671605503323E-16,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,133,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,136,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,139,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,142,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,145,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,148,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,151,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,154,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,157,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,160,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,163,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,166,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,169,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,172,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,175,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,178,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,181,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,184,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,187,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,190,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,193,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,196,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,199,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,202,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,205,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,208,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AR,211,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246,-0.25750477182023246
Sample1.csv,AZ,1,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,4,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,7,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,10,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,13,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,16,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,19,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,22,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,25,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,28,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,31,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,34,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,37,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,40,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,43,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,46,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,49,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,52,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,55,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,58,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,61,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,64,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,67,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,70,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,73,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,76,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,79,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,82,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,85,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,88,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,91,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,94,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,97,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,100,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,103,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,106,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,109,0.0,0.0,0.0,0.0,0.0
Sample1.csv,AZ,112,0.0,0.0,-0.3862571577303486,-0.3862571577303486,-0.3862571577303486
Sample1.csv,AZ,115,-0.3862571577303486,-0.3862571577303486,-0.3862571577303486,-0.3862571577303486,-0.3862571577303486
Sample1.csv,AZ,118,-0.3862571577303486,-0.3862571577303486,-0.3862571577303486,-0.3862571577303486,-0.3862571577303486
Sample1.csv,AZ,121,-0.3862571577303486,-0.3862571577303486,-0.3862571577303486,-0.3862571577303486,-0.3862571577303486
Sample1.csv,AZ,124,-0.3862571577303486,-0.3862571577303486,-0.3862571577303486,-0.3862571577303486,-0.3862571577303486
Sample1.csv,AZ,127,-0.3862571577303486,-0.3862571577303486,-0.3862571577303486,-0.5629446468853027,-0.5629446468853027
Sample1.csv,AZ,130,-0.5629446468853027,-0.5629446468853027,-0.5629446468853027,-0.5629446468853027,-0.5629446468853027
Sample1.csv,AZ,133,-0.5629446468853027,-0.5629446468853027,-0.5629446468853027,-0.5629446468853027,-0.5629446468853027
Sample1.csv,AZ,136,-0.5629446468853027,-0.5629446468853027,-0.5629446468853027,-0.5629446468853027,-0.5629446468853027
Sample1.csv,AZ,139,-0.5629446468853027,-0.5629446468853027,-0.5629446468853027,-0.5629446468853027,-0.5629446468853027
Sample1.csv,AZ,142,-0.5629446468853027,-0.5629446468853027,-0.5629446468853027,-0.5629446468853027,-0.609882005899705
Sample1.csv,AZ,145,-0.5629446468853027,-0.609882005899705,-0.609882005899705,-0.609882005899705,-0.609882005899705
Sample1.csv,AZ,148,-0.609882005899705,-0.609882005899705,-0.609882005899705,-0.609882005899705,-0.609882005899705
Sample1.csv,AZ,151,-0.609882005899705,-0.609882005899705,-0.609882005899705,-0.609882005899705,-0.609882005899705
Sample1.csv,AZ,154,-0.609882005899705,-0.609882005899705,-0.609882005899705,-0.609882005899705,-0.609882005899705
Sample1.csv,AZ,157,-0.609882005899705,-0.609882005899705,-0.609882005899705,-0.609882005899705,-0.609882005899705
Sample1.csv,AZ,160,-0.609882005899705,-0.609882005899705,-0.609882005899705,-0.609882005899705,-0.609882005899705
Sample1.csv,AZ,163,-0.609882005899705,-0.609882005899705,-0.609882005899705,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,166,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,169,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,172,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,175,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,178,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,181,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,184,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,187,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,190,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,193,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,196,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,199,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,202,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,205,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,208,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,AZ,211,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174,-0.6169529758806174
Sample1.csv,CA,1,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,4,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,7,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,10,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,13,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,16,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,19,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,22,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,25,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,28,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,31,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,34,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,37,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,40,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,43,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,46,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,49,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,52,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,55,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,58,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,61,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,64,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,67,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,70,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,73,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,76,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,79,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,82,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,85,0.0,0.0,0.0,0.0,0.0
Sample1.csv,CA,88,0.0,0.0,0.0,0.0,0.0
